time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,eval/mean_reward,eval/success_rate,eval/mean_ep_length,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,train/critic_loss
7962,10469,398100,50.0,38,-37.91,0.47,,,,5.910544395446777,0.0008673003333333334,388099,1.3986883163452148,0.010106409899890423,0.9266996383666992
7963,10470,398150,50.0,38,-38.17,0.46,,,,5.785216331481934,0.0008672836666666667,388149,-0.7333066463470459,0.010310911573469639,1.2306734323501587
7964,10471,398200,50.0,38,-38.12,0.46,,,,5.938256740570068,0.000867267,388199,-0.557223916053772,0.010492765344679356,0.670001208782196
7965,10472,398250,50.0,38,-38.12,0.46,,,,6.193192481994629,0.0008672503333333333,388249,0.9599764347076416,0.010695721954107285,1.1894454956054688
7966,10473,398300,50.0,38,-38.12,0.46,,,,6.88487434387207,0.0008672336666666667,388299,0.8100959062576294,0.0108626838773489,0.5692744851112366
7967,10473,398350,50.0,38,-38.16,0.46,,,,5.865330696105957,0.000867217,388349,-0.08142930269241333,0.011064430698752403,1.2703436613082886
7968,10474,398400,50.0,38,-38.24,0.46,,,,6.199252128601074,0.0008672003333333334,388399,0.17771399021148682,0.011123663745820522,0.8102105855941772
7969,10475,398450,50.0,38,-38.3,0.46,,,,6.086544036865234,0.0008671836666666667,388449,-1.7277741432189941,0.01107484009116888,0.8062942028045654
7970,10476,398500,50.0,38,-38.5,0.45,,,,6.449575424194336,0.0008671670000000001,388499,1.092345952987671,0.010643954388797283,0.807012677192688
7971,10477,398550,50.0,38,-38.25,0.46,,,,7.059746265411377,0.0008671503333333334,388549,1.0475056171417236,0.010493695735931396,1.0879285335540771
7972,10478,398600,50.0,38,-38.58,0.45,,,,5.772100448608398,0.0008671336666666667,388599,-0.7779451012611389,0.01035630889236927,0.9243131875991821
7973,10478,398650,50.0,38,-38.46,0.45,,,,6.180065155029297,0.000867117,388649,0.6420329213142395,0.010389690287411213,0.8765990734100342
7974,10479,398700,50.0,38,-38.16,0.46,,,,5.830136299133301,0.0008671003333333334,388699,-0.581051230430603,0.010429340414702892,0.5050580501556396
7975,10480,398750,50.0,38,-38.42,0.45,,,,6.06936502456665,0.0008670836666666667,388749,0.25451672077178955,0.010406608693301678,0.552872896194458
7976,10481,398800,50.0,38,-38.64,0.44,,,,5.959831237792969,0.000867067,388799,-0.06016969680786133,0.010434777475893497,0.6124384999275208
7977,10482,398850,50.0,38,-38.64,0.44,,,,6.562109470367432,0.0008670503333333333,388849,0.877021074295044,0.01033198181539774,1.289687156677246
7978,10483,398900,50.0,38,-38.8,0.43,,,,6.351142883300781,0.0008670336666666668,388899,0.9590131044387817,0.010359661653637886,0.5907086133956909
7979,10483,398950,50.0,38,-39.14,0.42,,,,6.069530010223389,0.0008670170000000001,388949,-1.1508142948150635,0.010504639707505703,1.1778393983840942
7980,10484,399000,50.0,38,-39.25,0.41,,,,6.5138444900512695,0.0008670003333333334,388999,1.559352159500122,0.010647781193256378,0.6447684168815613
7981,10485,399050,50.0,38,-39.57,0.4,,,,5.92267370223999,0.0008669836666666667,389049,-1.2320926189422607,0.010724806226789951,1.0517346858978271
7982,10486,399100,50.0,38,-39.81,0.39,,,,6.816303730010986,0.0008669670000000001,389099,1.9969931840896606,0.01069111842662096,1.3365871906280518
7983,10487,399150,50.0,38,-39.45,0.4,,,,6.056142330169678,0.0008669503333333333,389149,0.3401496410369873,0.010939338244497776,0.7656965255737305
7984,10488,399200,50.0,38,-39.43,0.4,,,,5.489660263061523,0.0008669336666666667,389199,-0.7950356006622314,0.010883883573114872,0.9850016832351685
7985,10488,399250,50.0,38,-39.29,0.4,,,,6.324098587036133,0.0008669169999999999,389249,-0.6480708718299866,0.010838842019438744,0.8354823589324951
7986,10489,399300,50.0,38,-39.29,0.4,,,,6.245722770690918,0.0008669003333333334,389299,0.15689730644226074,0.01059098169207573,1.0419548749923706
7987,10490,399350,50.0,38,-39.72,0.39,,,,6.654661655426025,0.0008668836666666666,389349,-1.0626308917999268,0.010415597818791866,0.8031356334686279
7988,10491,399400,50.0,38,-39.73,0.39,,,,6.014097213745117,0.0008668670000000001,389399,-1.7563635110855103,0.01026181410998106,1.288569450378418
7989,10492,399450,50.0,38,-40.03,0.38,,,,6.145516395568848,0.0008668503333333333,389449,-0.05145376920700073,0.010203505866229534,1.5767059326171875
7990,10492,399500,50.0,38,-40.15,0.37,,,,5.534778594970703,0.0008668336666666668,389499,0.09459143877029419,0.01018105261027813,0.7966740131378174
7991,10493,399550,50.0,38,-40.45,0.36,,,,6.060187339782715,0.000866817,389549,-0.057869285345077515,0.01029195636510849,1.325376272201538
7992,10494,399600,50.0,38,-40.49,0.35,,,,5.912354469299316,0.0008668003333333334,389599,-0.021056413650512695,0.01036904752254486,0.6830885410308838
7993,10495,399650,50.0,38,-40.49,0.35,,,,6.904403209686279,0.0008667836666666666,389649,0.8593946695327759,0.010723236948251724,1.3332127332687378
7994,10496,399700,50.0,38,-40.72,0.35,,,,5.927758693695068,0.0008667670000000001,389699,-1.1599085330963135,0.010741271078586578,1.185657024383545
7995,10497,399750,50.0,38,-40.47,0.36,,,,6.30245304107666,0.0008667503333333333,389749,1.247976303100586,0.010507766157388687,0.8716624975204468
7996,10497,399800,50.0,38,-40.21,0.37,,,,6.772351264953613,0.0008667336666666667,389799,0.27683430910110474,0.010456128977239132,1.1396899223327637
7997,10498,399850,50.0,38,-40.21,0.37,,,,6.349445343017578,0.000866717,389849,0.14761430025100708,0.010632687248289585,1.1691088676452637
7998,10499,399900,50.0,38,-40.55,0.36,,,,6.5510430335998535,0.0008667003333333334,389899,0.20104598999023438,0.01070194598287344,2.123335123062134
7999,10500,399950,50.0,38,-40.83,0.35,,,,6.496879577636719,0.0008666836666666667,389949,-0.6055869460105896,0.010488688014447689,1.2714470624923706
,,400000,,,,,-36.81,0.48,50.0,6.733489513397217,0.000866667,389999,2.021726131439209,0.010535390116274357,0.6574115753173828
8000,10551,400000,50.0,37,-41.04,0.34,,,,,,,,,
8001,10554,400050,50.0,37,-41.28,0.33,,,,5.867894172668457,0.0008666503333333333,390049,0.32736068964004517,0.010710553266108036,1.0200395584106445
8002,10555,400100,50.0,37,-41.28,0.33,,,,5.988459587097168,0.0008666336666666666,390099,0.5668912529945374,0.01058819517493248,0.8496034145355225
8003,10556,400150,50.0,37,-41.18,0.33,,,,6.314821720123291,0.000866617,390149,-1.0887668132781982,0.010390384122729301,1.3007757663726807
8004,10556,400200,50.0,37,-41.22,0.32,,,,5.625450611114502,0.0008666003333333333,390199,-1.2497550249099731,0.010149409994482994,0.9227272272109985
8005,10557,400250,50.0,37,-41.06,0.33,,,,6.262169361114502,0.0008665836666666666,390249,-0.28816545009613037,0.009938680566847324,0.7649774551391602
8006,10558,400300,50.0,37,-41.39,0.32,,,,5.901189804077148,0.0008665669999999999,390299,0.9722546935081482,0.010010367259383202,0.7761147022247314
8007,10559,400350,50.0,37,-41.31,0.32,,,,5.94130277633667,0.0008665503333333334,390349,-0.28069406747817993,0.010128041729331017,1.0331828594207764
8008,10560,400400,50.0,37,-41.1,0.33,,,,6.644254207611084,0.0008665336666666667,390399,2.3546862602233887,0.010430996306240559,0.6442908048629761
8009,10561,400450,50.0,37,-41.14,0.32,,,,6.30743932723999,0.000866517,390449,-0.049210190773010254,0.011079203337430954,0.7418171763420105
8010,10561,400500,50.0,37,-41.14,0.32,,,,6.496302604675293,0.0008665003333333333,390499,2.2061007022857666,0.011247720569372177,0.6320809125900269
8011,10562,400550,50.0,37,-41.14,0.32,,,,6.294605731964111,0.0008664836666666667,390549,0.23712700605392456,0.011504951864480972,0.7748052477836609
8012,10563,400600,50.0,37,-41.0,0.32,,,,5.897503852844238,0.000866467,390599,0.17763710021972656,0.011578467674553394,0.5898144841194153
8013,10564,400650,50.0,37,-41.15,0.31,,,,5.977252006530762,0.0008664503333333333,390649,-1.3150681257247925,0.011323511600494385,1.2122101783752441
8014,10565,400700,50.0,37,-41.2,0.3,,,,5.926150321960449,0.0008664336666666666,390699,0.3371685743331909,0.011226399801671505,0.5539836883544922
8015,10566,400750,50.0,37,-41.16,0.31,,,,6.037761211395264,0.000866417,390749,-1.965418815612793,0.011105929501354694,1.321573257446289
8016,10566,400800,50.0,37,-40.91,0.32,,,,6.373022556304932,0.0008664003333333333,390799,-0.8827002048492432,0.010848294012248516,1.0552761554718018
8017,10567,400850,50.0,37,-40.76,0.33,,,,6.116327285766602,0.0008663836666666667,390849,0.741534948348999,0.0107722207903862,0.4729909300804138
8018,10568,400900,50.0,37,-40.76,0.33,,,,6.485517978668213,0.000866367,390899,1.474155306816101,0.010933315381407738,1.0091569423675537
8019,10569,400950,50.0,37,-40.78,0.33,,,,5.561227321624756,0.0008663503333333334,390949,-0.20850342512130737,0.010988392867147923,0.6530306339263916
8020,10570,401000,50.0,37,-40.78,0.33,,,,6.643219947814941,0.0008663336666666667,390999,0.08601367473602295,0.010978693142533302,0.5551623106002808
8021,10571,401050,50.0,37,-40.77,0.33,,,,6.120812892913818,0.000866317,391049,-0.790368914604187,0.010943105444312096,0.8282499313354492
8022,10572,401100,50.0,37,-40.95,0.32,,,,6.061400890350342,0.0008663003333333333,391099,1.068153977394104,0.010994456708431244,1.4775211811065674
8023,10572,401150,50.0,37,-40.96,0.32,,,,5.648611068725586,0.0008662836666666667,391149,-1.5376362800598145,0.011027093045413494,0.6654149293899536
8024,10573,401200,50.0,37,-40.95,0.32,,,,6.321066856384277,0.000866267,391199,0.11144894361495972,0.010995453223586082,0.9923868179321289
8025,10574,401250,50.0,37,-40.7,0.33,,,,5.8951239585876465,0.0008662503333333333,391249,-0.020470261573791504,0.010893692262470722,1.659625768661499
8026,10575,401300,50.0,37,-40.92,0.32,,,,6.387430191040039,0.0008662336666666667,391299,-1.091115117073059,0.0106490608304739,0.7881172895431519
8027,10576,401350,50.0,37,-40.91,0.32,,,,6.439966678619385,0.0008662170000000001,391349,-0.14370733499526978,0.010346703231334686,0.7387056946754456
8028,10577,401400,50.0,37,-40.65,0.33,,,,6.516256332397461,0.0008662003333333334,391399,0.33275365829467773,0.010286279954016209,0.7339375019073486
8029,10577,401450,50.0,37,-40.82,0.33,,,,5.971839904785156,0.0008661836666666667,391449,-2.7599833011627197,0.010317857377231121,0.6901514530181885
8030,10578,401500,50.0,37,-40.81,0.33,,,,6.4580841064453125,0.000866167,391499,1.7775115966796875,0.010355888865888119,0.6178163290023804
8031,10579,401550,50.0,37,-40.41,0.34,,,,6.946489334106445,0.0008661503333333334,391549,1.2512080669403076,0.01049890648573637,1.0093077421188354
8032,10580,401600,50.0,37,-40.61,0.34,,,,5.85804557800293,0.0008661336666666667,391599,-0.5630996227264404,0.010396692901849747,0.7320098876953125
8033,10581,401650,50.0,37,-40.72,0.35,,,,6.133723735809326,0.000866117,391649,-1.523655891418457,0.010531698353588581,0.7211815714836121
8034,10582,401700,50.0,37,-40.74,0.35,,,,6.012937545776367,0.0008661003333333333,391699,0.4017600417137146,0.01064427848905325,0.7936205267906189
8035,10582,401750,50.0,37,-41.03,0.34,,,,6.271413803100586,0.0008660836666666667,391749,-0.7985943555831909,0.010760705918073654,0.5671877861022949
8036,10583,401800,50.0,37,-40.98,0.34,,,,6.234158992767334,0.0008660670000000001,391799,0.694016695022583,0.01094230730086565,1.011265516281128
8037,10584,401850,50.0,37,-41.29,0.33,,,,6.111623764038086,0.0008660503333333334,391849,-0.7260513305664062,0.010942854918539524,0.6333436369895935
8038,10585,401900,50.0,37,-41.11,0.34,,,,6.012419700622559,0.0008660336666666667,391899,-1.6182787418365479,0.011001159437000751,0.8212543725967407
8039,10586,401950,50.0,37,-41.07,0.34,,,,5.760388374328613,0.0008660170000000001,391949,0.7177625894546509,0.010871508158743382,0.4861088991165161
8040,10587,402000,50.0,37,-41.07,0.34,,,,6.343710899353027,0.0008660003333333334,391999,-0.23643207550048828,0.010965843684971333,0.5309081673622131
8041,10587,402050,50.0,37,-40.85,0.35,,,,6.484676361083984,0.0008659836666666667,392049,0.8738436698913574,0.01109903771430254,0.7003062963485718
8042,10588,402100,50.0,37,-40.85,0.35,,,,6.691842555999756,0.0008659669999999999,392099,1.883995771408081,0.011091572232544422,0.7634388208389282
8043,10589,402150,50.0,37,-40.53,0.36,,,,6.47556734085083,0.0008659503333333334,392149,-0.5549996495246887,0.011070193722844124,0.8802043199539185
8044,10590,402200,50.0,37,-40.67,0.35,,,,6.197775840759277,0.0008659336666666666,392199,0.5324925184249878,0.010855455882847309,0.6518203020095825
8045,10591,402250,50.0,37,-40.31,0.36,,,,5.976407051086426,0.0008659170000000001,392249,1.1222515106201172,0.011035120114684105,0.7832157611846924
8046,10592,402300,50.0,37,-40.15,0.37,,,,6.182466506958008,0.0008659003333333333,392299,-1.6781716346740723,0.011191354133188725,0.8603188395500183
8047,10592,402350,50.0,37,-40.15,0.37,,,,5.954172134399414,0.0008658836666666668,392349,-0.05948764085769653,0.011143827810883522,0.5824298858642578
8048,10593,402400,50.0,37,-40.13,0.38,,,,5.633072376251221,0.000865867,392399,-1.6130695343017578,0.01131417416036129,0.7392438054084778
8049,10594,402450,50.0,37,-39.98,0.38,,,,6.241233825683594,0.0008658503333333334,392449,1.3824762105941772,0.01130668818950653,0.6652095317840576
8050,10595,402500,50.0,37,-39.7,0.39,,,,6.455000877380371,0.0008658336666666666,392499,0.7418148517608643,0.011493361555039883,0.7240552306175232
8051,10596,402550,50.0,37,-40.0,0.38,,,,5.775022506713867,0.0008658170000000001,392549,-1.0512118339538574,0.011588172987103462,1.1225214004516602
8052,10597,402600,50.0,37,-39.92,0.39,,,,6.447135925292969,0.0008658003333333333,392599,0.5985375046730042,0.011833243072032928,1.19888436794281
8053,10597,402650,50.0,37,-40.0,0.39,,,,6.2984619140625,0.0008657836666666667,392649,0.5160231590270996,0.011916850693523884,1.0698719024658203
8054,10598,402700,50.0,37,-39.99,0.39,,,,6.319643020629883,0.0008657669999999999,392699,0.03194856643676758,0.011658583767712116,1.0578639507293701
8055,10599,402750,50.0,37,-39.94,0.4,,,,6.006826877593994,0.0008657503333333335,392749,0.8189457654953003,0.011493947356939316,1.2906296253204346
8056,10600,402800,50.0,37,-39.98,0.39,,,,5.745913982391357,0.0008657336666666667,392799,-0.3685816526412964,0.011458361521363258,0.6620631814002991
8057,10601,402850,50.0,38,-40.36,0.38,,,,5.944680690765381,0.000865717,392849,1.6416122913360596,0.0112838139757514,0.693834662437439
8058,10602,402900,50.0,38,-40.39,0.37,,,,6.335172176361084,0.0008657003333333333,392899,0.2895674705505371,0.011300436221063137,0.8077967762947083
8059,10602,402950,50.0,38,-40.18,0.37,,,,6.1567769050598145,0.0008656836666666667,392949,0.18237271904945374,0.011356377974152565,0.8870625495910645
8060,10603,403000,50.0,38,-40.0,0.38,,,,6.478274345397949,0.000865667,392999,0.21020102500915527,0.01123582012951374,2.0292251110076904
8061,10604,403050,50.0,38,-39.92,0.38,,,,6.075841426849365,0.0008656503333333333,393049,2.144141674041748,0.011116886511445045,0.9470232725143433
8062,10605,403100,50.0,38,-39.8,0.39,,,,6.224297523498535,0.0008656336666666666,393099,0.7836129665374756,0.011254191398620605,1.5477432012557983
8063,10606,403150,50.0,38,-39.79,0.39,,,,6.509561061859131,0.000865617,393149,0.9642085433006287,0.01114282850176096,1.3460315465927124
8064,10607,403200,50.0,38,-40.04,0.38,,,,6.573469161987305,0.0008656003333333333,393199,0.3895353078842163,0.01122364867478609,0.8401073217391968
8065,10607,403250,50.0,38,-39.93,0.38,,,,6.215538024902344,0.0008655836666666667,393249,0.3827980160713196,0.010794582776725292,1.7038993835449219
8066,10608,403300,50.0,38,-39.93,0.38,,,,6.660585403442383,0.000865567,393299,0.7019555568695068,0.010435020551085472,0.5570100545883179
8067,10609,403350,50.0,38,-39.68,0.39,,,,6.457268238067627,0.0008655503333333334,393349,0.7277861833572388,0.010386208072304726,0.7886372804641724
8068,10610,403400,50.0,38,-39.84,0.38,,,,6.576053142547607,0.0008655336666666667,393399,1.2260737419128418,0.010618186555802822,1.4190402030944824
8069,10611,403450,50.0,38,-39.66,0.38,,,,7.156162261962891,0.000865517,393449,0.017385154962539673,0.010735449381172657,1.1179254055023193
8070,10611,403500,50.0,38,-39.62,0.38,,,,7.34951114654541,0.0008655003333333333,393499,0.2491900622844696,0.010661443695425987,1.2256537675857544
8071,10612,403550,50.0,38,-39.87,0.37,,,,5.977383613586426,0.0008654836666666666,393549,1.2796481847763062,0.010539696551859379,1.0757074356079102
8072,10613,403600,50.0,38,-39.87,0.37,,,,6.715236663818359,0.000865467,393599,1.2102882862091064,0.010359193198382854,0.6865290403366089
8073,10614,403650,50.0,38,-39.96,0.38,,,,5.675057411193848,0.0008654503333333333,393649,0.2341625690460205,0.010543662123382092,1.1176767349243164
8074,10615,403700,50.0,38,-40.26,0.37,,,,6.34517765045166,0.0008654336666666667,393699,0.34726762771606445,0.010601021349430084,0.7167564630508423
8075,10616,403750,50.0,38,-40.27,0.37,,,,6.048357009887695,0.000865417,393749,0.2302590012550354,0.010621169582009315,1.060906171798706
8076,10616,403800,50.0,38,-40.25,0.37,,,,6.206892013549805,0.0008654003333333334,393799,0.24377048015594482,0.010735689662396908,0.9493200778961182
8077,10617,403850,50.0,38,-39.98,0.38,,,,5.99776029586792,0.0008653836666666667,393849,-0.8066761493682861,0.010710573755204678,0.8514216542243958
8078,10618,403900,50.0,38,-39.87,0.38,,,,6.343525409698486,0.000865367,393899,-0.2811400890350342,0.01063635852187872,0.8122595548629761
8079,10619,403950,50.0,38,-39.76,0.39,,,,6.024117946624756,0.0008653503333333333,393949,0.4124624729156494,0.010680529288947582,0.5406266450881958
8080,10620,404000,50.0,38,-39.75,0.39,,,,6.101104736328125,0.0008653336666666667,393999,-0.4682105779647827,0.010772894136607647,0.9351160526275635
8081,10621,404050,50.0,38,-39.57,0.4,,,,6.807827949523926,0.000865317,394049,-0.11244595050811768,0.010845211334526539,0.473943829536438
8082,10621,404100,50.0,38,-39.19,0.41,,,,6.096151351928711,0.0008653003333333333,394099,0.7184471487998962,0.010806536301970482,1.524263858795166
8083,10622,404150,50.0,38,-39.55,0.4,,,,6.684239864349365,0.0008652836666666666,394149,-0.32633185386657715,0.01064626406878233,0.6148576140403748
8084,10623,404200,50.0,38,-39.57,0.4,,,,6.6091508865356445,0.0008652670000000001,394199,-1.2281877994537354,0.010352402925491333,1.004834771156311
8085,10624,404250,50.0,38,-39.73,0.39,,,,6.194192409515381,0.0008652503333333334,394249,0.9223335385322571,0.010346269235014915,0.6379168033599854
8086,10625,404300,50.0,38,-39.73,0.39,,,,6.601874351501465,0.0008652336666666667,394299,0.5626059770584106,0.01034777332097292,0.609272837638855
8087,10626,404350,50.0,38,-39.54,0.4,,,,6.697082996368408,0.000865217,394349,-1.2795828580856323,0.010320460423827171,0.6901336908340454
